
 num     #instances         #bytes  class name
2200:             1             56  org.springframework.context.annotation.CommonAnnotationBeanPostProcessor
2201:             1             56  org.springframework.core.env.PropertySourcesPropertyResolver
2202:             1             56  org.springframework.expression.spel.support.StandardEvaluationContext
2203:             1             56  sun.nio.cs.US_ASCII$Encoder
2204:             2             48  [Lch.qos.logback.core.Appender;
2205:             1             48  [Lcom.hazelcast.client.impl.protocol.codec.LockMessageType;
2206:             1             48  [Lcom.hazelcast.client.impl.protocol.codec.MapReduceMessageType;
2207:             1             48  [Lcom.hazelcast.client.impl.protocol.codec.SemaphoreMessageType;
2208:             1             48  [Lcom.hazelcast.client.impl.protocol.codec.XATransactionMessageType;
2209:             1             48  [Lcom.hazelcast.config.properties.PropertyTypeConverter;
2210:             1             48  [Lcom.hazelcast.core.ClientType;
2211:             2             48  [Lcom.hazelcast.instance.Node$ShutdownHookPolicy;
2212:             2             48  [Lcom.hazelcast.query.impl.predicates.QueryOptimizerFactory$Type;
2213:             1             48  [Lcom.ruubypay.common.dictionary.MerchantNumberCode;
2214:             1             48  [Lcom.ruubypay.common.enumpackage.OrderQuiryEnum;
2215:             1             48  [Lcom.sun.beans.util.Cache$CacheEntry;
2216:             1             48  [Lcom.sun.management.VMOption$Origin;
2217:             1             48  [Ljava.beans.WeakIdentityMap$Entry;
2218:             1             48  [Ljava.lang.invoke.MethodHandleImpl$Intrinsic;
2219:             1             48  [Ljava.math.RoundingMode;
2220:             2             48  [Ljava.net.InetSocketAddress;
2221:             2             48  [Ljava.security.cert.X509Certificate;
2222:             2             48  [Ljava.util.concurrent.ConcurrentHashMap$CounterCell;
2223:             2             48  [Ljavax.annotation.Resource$AuthenticationType;
2224:             2             48  [Ljavax.ws.rs.RuntimeType;
2225:             1             48  [Ljdk.net.SocketFlow$Status;
2226:             3             48  [Lorg.apache.catalina.core.ApplicationFilterConfig;
2227:             1             48  [Lorg.apache.tomcat.util.net.AbstractEndpoint$Handler$SocketState;
2228:             1             48  [Lorg.apache.zookeeper.Watcher$Event$KeeperState;
2229:             1             48  [Lorg.apache.zookeeper.ZooKeeper$States;
2230:             1             48  [Lorg.aspectj.bridge.IMessage$Kind;
2231:             1             48  [Lorg.codehaus.jackson.JsonGenerator$Feature;
2232:             1             48  [Lorg.springframework.cglib.proxy.CallbackInfo;
2233:             1             48  [Lsun.security.x509.NetscapeCertTypeExtension$MapEntry;
2234:             1             48  ch.qos.logback.core.joran.action.DefinePropertyAction
2235:             1             48  ch.qos.logback.core.joran.spi.InterpretationContext
2236:             1             48  ch.qos.logback.core.joran.spi.Interpreter
2237:             2             48  ch.qos.logback.core.rolling.SizeAndTimeBasedFNATP$Usage
2238:             2             48  ch.qos.logback.core.rolling.helper.RenameUtil
2239:             3             48  ch.qos.logback.core.spi.FilterAttachableImpl
2240:             3             48  ch.qos.logback.core.spi.LogbackLock
2241:             2             48  ch.qos.logback.core.subst.Node$Type
2242:             3             48  com.alibaba.com.caucho.hessian.io.SqlDateSerializer
2243:             3             48  com.alibaba.com.caucho.hessian.io.StringValueSerializer
2244:             2             48  com.alibaba.druid.filter.FilterChainImpl
2245:             1             48  com.alibaba.druid.filter.stat.StatFilter
2246:             2             48  com.alibaba.dubbo.remoting.Codec2$DecodeResult
2247:             1             48  com.alibaba.dubbo.rpc.protocol.rest.RestProtocol
2248:             2             48  com.alibaba.ons.open.trace.core.common.OnsTraceDispatcherType
2249:             2             48  com.alibaba.ons.open.trace.core.dispatch.impl.AsyncArrayDispatcher$1
2250:             2             48  com.alibaba.ons.open.trace.core.dispatch.impl.AsyncArrayDispatcher$AsyncRunnable
2251:             2             48  com.aliyun.openservices.ons.api.bean.ProducerBean
2252:             2             48  com.aliyun.openservices.ons.api.impl.rocketmq.OnsClientRPCHook
2253:             1             48  com.aliyun.openservices.shade.com.alibaba.fastjson.parser.ParserConfig
2254:             1             48  com.aliyun.openservices.shade.com.alibaba.fastjson.serializer.MapSerializer
2255:             2             48  com.aliyun.openservices.shade.com.alibaba.fastjson.util.IdentityHashMap
2256:             3             48  com.aliyun.openservices.shade.com.alibaba.rocketmq.client.impl.consumer.PullMessageService$1
2257:             3             48  com.aliyun.openservices.shade.com.alibaba.rocketmq.client.impl.factory.MQClientInstance$1
2258:             3             48  com.aliyun.openservices.shade.com.alibaba.rocketmq.client.impl.factory.MQClientInstance$3
2259:             3             48  com.aliyun.openservices.shade.com.alibaba.rocketmq.client.impl.factory.MQClientInstance$4
2260:             3             48  com.aliyun.openservices.shade.com.alibaba.rocketmq.client.impl.factory.MQClientInstance$5
2261:             3             48  com.aliyun.openservices.shade.com.alibaba.rocketmq.client.impl.factory.MQClientInstance$6
2262:             2             48  com.aliyun.openservices.shade.com.alibaba.rocketmq.common.ThreadFactoryImpl
2263:             1             48  com.aliyun.openservices.shade.com.alibaba.rocketmq.logging.inner.LoggingBuilder$AsyncAppender
2264:             2             48  com.aliyun.openservices.shade.com.alibaba.rocketmq.remoting.protocol.RemotingCommandType
2265:             2             48  com.aliyun.openservices.shade.com.alibaba.rocketmq.remoting.protocol.SerializeType
2266:             3             48  com.aliyun.openservices.shade.io.netty.bootstrap.AbstractBootstrap$BootstrapChannelFactory
2267:             3             48  com.aliyun.openservices.shade.io.netty.channel.nio.NioEventLoop$1
2268:             3             48  com.aliyun.openservices.shade.io.netty.channel.nio.NioEventLoop$2
2269:             3             48  com.aliyun.openservices.shade.io.netty.handler.timeout.IdleStateHandler$1
2270:             2             48  com.aliyun.openservices.shade.io.netty.util.UniqueName
2271:             1             48  com.aliyun.openservices.shade.io.netty.util.concurrent.GlobalEventExecutor
2272:             2             48  com.aliyun.openservices.shade.io.netty.util.internal.UnsafeAtomicReferenceFieldUpdater
2273:             3             48  com.aliyun.openservices.shade.io.netty.util.internal.__matchers__.com.aliyun.openservices.shade.com.alibaba.rocketmq.remoting.protocol.RemotingCommandMatcher
2274:             2             48  com.fasterxml.jackson.databind.ser.std.BooleanSerializer
2275:             3             48  com.fasterxml.jackson.databind.ser.std.ClassSerializer
2276:             1             48  com.fasterxml.jackson.databind.util.StdDateFormat
2277:             2             48  com.fasterxml.jackson.jaxrs.cfg.Annotations
2278:             2             48  com.fasterxml.jackson.jaxrs.cfg.JaxRSFeature
2279:             2             48  com.google.gson.internal.bind.TypeAdapters$35
2280:             2             48  com.hazelcast.client.impl.protocol.codec.CardinalityEstimatorMessageType
2281:             2             48  com.hazelcast.config.GroupConfig
2282:             2             48  com.hazelcast.config.InterfacesConfig
2283:             2             48  com.hazelcast.config.NativeMemoryConfig$MemoryAllocatorType
2284:             2             48  com.hazelcast.config.PartitionGroupConfig
2285:             2             48  com.hazelcast.config.ServicesConfig
2286:             2             48  com.hazelcast.config.UserCodeDeploymentConfig$ClassCacheMode
2287:             2             48  com.hazelcast.core.DistributedObjectEvent$EventType
2288:             1             48  com.hazelcast.executor.impl.DistributedExecutorService
2289:             1             48  com.hazelcast.instance.HazelcastInstanceImpl
2290:             2             48  com.hazelcast.instance.Node$ShutdownHookPolicy
2291:             3             48  com.hazelcast.internal.ascii.memcache.ErrorCommandProcessor
2292:             2             48  com.hazelcast.internal.ascii.rest.HttpPostCommandProcessor
2293:             2             48  com.hazelcast.internal.cluster.fd.DeadlineClusterFailureDetector
2294:             2             48  com.hazelcast.internal.cluster.impl.MemberSelectingCollection
2295:             2             48  com.hazelcast.internal.cluster.impl.MemberSelectingCollection$MemberSelectingIterator
2296:             1             48  com.hazelcast.internal.cluster.impl.MembershipManager
2297:             1             48  com.hazelcast.internal.diagnostics.HealthMonitor
2298:             1             48  com.hazelcast.internal.dynamicconfig.DynamicSecurityConfig
2299:             2             48  com.hazelcast.internal.metrics.metricsets.OperatingSystemMetricSet$3
2300:             1             48  com.hazelcast.internal.partition.impl.PartitionStateManager
2301:             2             48  com.hazelcast.internal.util.concurrent.ThreadFactoryImpl
2302:             1             48  com.hazelcast.logging.LoggingServiceImpl
2303:             2             48  com.hazelcast.logging.StandardLoggerFactory
2304:             1             48  com.hazelcast.map.impl.LocalMapStatsProvider
2305:             1             48  com.hazelcast.map.impl.query.QueryDispatcher
2306:             1             48  com.hazelcast.map.impl.querycache.NodeQueryCacheContext
2307:             2             48  com.hazelcast.memory.MemorySize
2308:             2             48  com.hazelcast.query.impl.predicates.QueryOptimizerFactory$Type
2309:             1             48  com.hazelcast.scheduledexecutor.impl.DistributedScheduledExecutorService
2310:             2             48  com.hazelcast.spi.discovery.integration.DiscoveryMode
2311:             2             48  com.hazelcast.spi.impl.eventservice.impl.FutureUtilExceptionHandler
